/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_17_758.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_17_758.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_17_758.jpg,0,0,0,26.87645
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_17_839.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_17_839.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_17_839.jpg,0,0,0,26.66037
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_17_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_17_927.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_17_927.jpg,0,0.1830096,0,26.50242
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_000.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_000.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_000.jpg,0,0.4031167,0,26.57537
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_082.jpg,0,0.6488285,0,26.87342
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_164.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_164.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_164.jpg,0,0.893295,0,27.39784
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_249.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_249.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_249.jpg,0,1,0,28.12905
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_326.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_326.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_326.jpg,0,1,0,28.86982
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_417.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_417.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_417.jpg,0,1,0,29.78713
/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/center_2020_06_23_12_49_18_491.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/left_2020_06_23_12_49_18_491.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/data/june-23/IMG/right_2020_06_23_12_49_18_491.jpg,0,1,0,30.1906
